ID,site,tank,pump,error,meter_drift_rates,change_dates
5635,12,6,8,1,0.014701458,19/01/2022 10:04
8015,12,7,8,0,,
2111,12,7,8,1,0.014808159,30/01/2022 10:02
5020,12,7,6,0,,
6476,12,7,6,1,0.014979765,19/03/2022 8:38
9894,12,7,6,0,,
2958,12,7,6,1,-0.015218669,22/01/2022 16:29
8314,12,7,6,0,,
8205,12,7,6,1,0.014889777,26/01/2022 17:17
4293,12,7,6,0,,
5712,12,7,6,1,0.014012483,25/03/2022 18:18
2692,13,0,7,0,,
9532,13,0,7,1,0.015360049,1/07/2021 8:15
7481,13,0,8,0,,
1538,13,0,8,1,-0.0155966,1/07/2021 9:18
2994,13,0,2,0,,
7138,13,0,2,1,0.014427044,2/07/2021 17:41
2441,13,0,2,0,,
4349,13,0,2,1,-0.014477704,29/06/2021 18:36
5066,13,0,2,0,,
4720,13,0,2,1,-0.014967785,7/07/2021 19:02
9730,13,1,2,0,,
5884,13,1,2,1,-0.0154416,1/08/2021 14:02
5976,13,1,2,0,,
1571,13,1,2,1,0.014183815,17/06/2021 8:23
7114,13,1,2,0,,
3489,13,1,2,1,0.014338048,27/07/2021 6:10
3705,13,1,2,0,,
8453,13,1,2,1,0.014850058,25/06/2021 12:14
4591,13,1,3,0,,
6036,13,1,3,1,-0.014995794,26/06/2021 8:45
7637,13,1,2,0,,
1860,13,1,2,1,-0.014353529,12/06/2021 9:31
5171,13,2,2,0,,
3043,13,2,2,1,-0.014563072,16/06/2021 14:14
5430,13,2,0,0,,
7807,13,2,0,1,0.01589944,13/07/2021 9:21
8377,13,2,2,0,,
4367,13,2,2,1,-0.014627812,5/07/2021 0:54
3971,13,2,3,0,,
1490,13,2,3,1,-0.015623645,16/06/2021 22:58
1116,13,2,1,0,,
1160,13,2,1,1,-0.014382256,28/06/2021 16:28
2214,13,3,1,0,,
5278,13,3,1,1,0.014044752,29/06/2021 21:24
8987,13,3,0,0,,
2146,13,3,0,1,0.015255114,7/07/2021 19:09
5127,13,3,2,0,,
7084,13,3,2,1,-0.015420544,20/07/2021 16:07
3529,13,3,4,0,,
9549,13,3,4,1,0.015059444,7/07/2021 8:05
7840,13,3,6,0,,
8405,13,3,6,1,0.014139148,14/07/2021 12:27
4463,13,4,5,0,,
9491,13,4,5,1,-0.014717073,3/07/2021 10:14
2853,13,4,0,0,,
8269,13,4,0,1,0.01447219,28/07/2021 12:42
9845,13,4,1,0,,
4662,13,4,1,1,-0.015058589,1/07/2021 15:05
7723,13,4,4,0,,
1517,13,4,4,1,-0.015102721,7/07/2021 17:39
2808,13,5,2,0,,
4290,13,5,2,1,0.014509089,7/07/2021 13:33
7540,13,5,1,0,,
5956,13,5,1,1,-0.015089144,4/07/2021 9:09
8357,13,5,2,0,,
1067,13,5,2,1,0.01425113,7/07/2021 18:51
7713,13,5,0,0,,
3673,13,5,0,1,-0.014923664,4/07/2021 19:11
3370,13,5,2,0,,
2877,13,5,2,1,0.014141233,25/07/2021 8:24
1282,13,5,2,0,,
2736,13,5,2,1,0.014957503,7/07/2021 9:59
5848,14,0,7,0,,
6254,14,0,7,1,0.014786807,14/03/2022 7:47
2668,14,0,3,0,,
7091,14,0,3,1,-0.014223466,3/01/2022 18:10
2839,14,0,8,0,,
7147,14,0,8,1,-0.0155809,7/03/2022 4:05
4066,14,0,2,0,,
4261,14,0,2,1,0.014036708,10/01/2022 5:26
8373,14,1,6,0,,
1845,14,1,6,1,-0.015950018,9/02/2022 19:26
6162,14,1,8,0,,
5403,14,1,8,1,-0.014257981,1/01/2022 21:30
3443,14,1,7,0,,
1935,14,1,7,1,-0.015812672,23/03/2022 5:59
1558,14,1,2,0,,
5022,14,1,2,1,0.014892118,21/02/2022 18:31
2277,14,3,0,0,,
2275,14,3,0,1,0.014757669,20/02/2022 13:06
1925,14,3,5,0,,
9319,14,3,5,1,-0.015138434,14/02/2022 6:34
5838,14,3,4,0,,
5998,14,3,4,1,0.014366754,20/01/2022 5:55
3087,14,3,1,0,,
4825,14,3,1,1,0.014365805,20/03/2022 7:54
2286,14,4,1,0,,
3940,14,4,1,1,0.01423065,2/01/2022 8:04
6154,14,4,4,0,,
4085,14,4,4,1,0.015011908,18/01/2022 5:19
6245,14,4,5,0,,
1145,14,4,5,1,-0.015062042,4/01/2022 6:01
1934,14,4,0,0,,
6553,14,4,0,1,-0.0148854,20/12/2021 18:29
2397,15,0,8,0,,
9808,15,0,8,1,-0.014694602,7/02/2022 7:53
6675,15,0,2,0,,
8035,15,0,2,1,0.015332675,8/01/2022 12:36
1428,15,0,6,0,,
3628,15,0,6,1,0.014980244,11/03/2022 18:18
3702,15,0,7,0,,
9775,15,0,7,1,-0.015405209,28/01/2022 12:35
6559,15,0,1,0,,
5242,15,0,1,1,-0.014070877,19/03/2022 13:31
8155,15,1,1,0,,
5647,15,1,1,1,-0.015627589,19/02/2022 11:16
7247,15,1,8,0,,
1035,15,1,8,1,-0.014334918,4/02/2022 17:15
3825,15,1,2,0,,
8497,15,1,2,1,-0.015036532,17/01/2022 12:26
6104,15,1,4,0,,
1657,15,1,4,1,-0.014867846,3/01/2022 10:29
4632,15,1,6,0,,
3061,15,1,6,1,0.015386194,4/03/2022 12:22
7586,15,1,7,0,,
4180,15,1,7,1,-0.015190562,19/03/2022 12:12
1854,15,3,2,0,,
2500,15,3,2,1,-0.015749383,20/01/2022 16:25
9090,15,3,6,0,,
9561,15,3,6,1,0.014448549,18/12/2021 14:39
5629,15,3,8,0,,
4014,15,3,8,1,-0.014021963,5/02/2022 11:20
7574,15,3,7,0,,
2052,15,3,7,1,0.015874247,9/01/2022 12:42
3869,15,3,1,0,,
4866,15,3,1,1,-0.014241107,3/03/2022 17:01
7843,16,1,8,0,,
3143,16,1,8,1,-0.015027174,21/02/2022 10:39
7707,16,1,6,0,,
3514,16,1,6,1,-0.014101013,24/02/2022 13:35
9814,16,1,2,0,,
2737,16,1,2,1,0.015452565,22/03/2022 12:29
4268,16,1,7,0,,
6067,16,1,7,1,-0.015458281,3/02/2022 7:43
3611,16,2,2,0,,
6757,16,2,2,1,-0.015248197,12/03/2022 18:00
5138,16,2,6,0,,
7294,16,2,6,1,0.015145836,22/03/2022 19:35
9900,16,2,8,0,,
6334,16,2,8,1,-0.015736626,23/02/2022 6:51
6582,16,2,7,0,,
2838,16,2,7,1,0.015507491,11/02/2022 6:38
9761,16,5,0,0,,
2685,16,5,0,1,-0.015395464,5/02/2022 11:49
8773,16,5,1,0,,
3919,16,5,1,1,0.01597636,10/02/2022 19:40
5173,17,1,2,0,,
6952,17,1,2,1,-0.015612473,12/01/2022 9:13
7394,17,1,6,0,,
6573,17,1,6,1,0.014425189,15/02/2022 5:21
6343,17,1,7,0,,
5847,17,1,7,1,0.014149076,22/01/2022 18:45
2817,17,2,6,0,,
5526,17,2,6,1,0.014185371,21/02/2022 5:50
7623,17,2,4,0,,
5860,17,2,4,1,-0.014890364,21/03/2022 13:38
4104,17,2,5,0,,
9530,17,2,5,1,-0.014838013,24/02/2022 18:28
6857,17,2,2,0,,
7709,17,2,2,1,-0.015281136,28/01/2022 14:49
7264,17,2,0,0,,
2020,17,2,0,1,-0.014843627,28/01/2022 10:30
1567,17,2,7,0,,
2350,17,2,7,1,0.014676914,10/03/2022 6:49
3268,17,3,5,0,,
6496,17,3,5,1,0.015944998,8/03/2022 17:31
5920,17,3,4,0,,
7573,17,3,4,1,-0.015756041,15/01/2022 12:47
2776,17,3,1,0,,
7683,17,3,1,1,0.015431003,28/02/2022 7:20
9606,17,3,0,0,,
6758,17,3,0,1,0.014131561,27/01/2022 5:22
2488,18,1,4,0,,
7575,18,1,4,1,0.014056485,2/03/2022 16:20
1955,18,1,2,0,,
6793,18,1,2,1,-0.015120735,29/01/2022 10:11
5871,18,1,3,0,,
1501,18,1,3,1,-0.015220985,11/02/2022 15:57
8126,18,1,5,0,,
4097,18,1,5,1,0.014042839,30/01/2022 14:59
6769,18,1,2,0,,
8722,18,1,2,1,0.01524929,21/02/2022 19:27
4690,18,4,2,0,,
8960,18,4,2,1,-0.014394948,6/02/2022 11:02
9225,18,4,6,0,,
1179,18,4,6,1,-0.01488681,11/02/2022 20:33
9526,18,4,2,0,,
4949,18,4,2,1,0.015332058,1/02/2022 8:47
5544,18,5,5,0,,
3527,18,5,5,1,0.01489122,22/01/2022 12:07
4545,18,5,2,0,,
5622,18,5,2,1,-0.015051625,15/03/2022 19:36
6910,18,5,4,0,,
5344,18,5,4,1,0.014268837,10/02/2022 8:43
8977,18,5,2,0,,
8565,18,5,2,1,0.01588011,31/03/2022 21:00
9637,18,6,5,0,,
1041,18,6,5,1,-0.015258539,3/01/2022 9:48
5840,18,6,4,0,,
3446,18,6,4,1,-0.015798998,10/02/2022 19:11
5449,18,6,3,0,,
8876,18,6,3,1,-0.014139723,23/03/2022 12:45
6222,18,6,2,0,,
3132,18,6,2,1,-0.014944222,22/01/2022 10:46
3695,18,6,6,0,,
6711,18,6,6,1,-0.015683142,25/01/2022 8:57
1416,18,6,2,0,,
7601,18,6,2,1,0.014680141,16/02/2022 16:46
5201,18,7,6,0,,
4864,18,7,6,1,0.015954909,2/02/2022 14:23
4679,18,7,2,0,,
1655,18,7,2,1,-0.015152589,29/01/2022 14:57
4048,18,7,2,0,,
3075,18,7,2,1,-0.015311586,12/02/2022 11:50
4716,18,7,2,0,,
2016,18,7,2,1,0.014894804,3/02/2022 7:58
7704,18,7,2,0,,
1243,18,7,2,1,0.01456368,30/01/2022 7:13
1078,18,7,2,0,,
3986,18,7,2,1,-0.014973908,1/02/2022 19:14
6008,19,0,1,0,,
4579,19,0,1,1,0.014623639,24/10/2020 5:47
6707,19,0,0,0,,
1426,19,0,0,1,0.015615295,14/11/2020 19:31
9776,19,0,4,0,,
8742,19,0,4,1,-0.014048142,22/10/2020 14:09
7526,19,0,5,0,,
9815,19,0,5,1,0.014001753,15/10/2020 11:03
5572,19,1,8,0,,
9875,19,1,8,1,-0.015248685,27/11/2020 19:28
5370,19,1,7,0,,
1187,19,1,7,1,-0.01597763,27/11/2020 17:34
4859,19,1,2,0,,
9356,19,1,2,1,0.015095162,7/10/2020 16:05
8444,19,1,6,0,,
8552,19,1,6,1,-0.014206265,8/12/2020 11:59
6339,19,2,5,0,,
3380,19,2,5,1,-0.014006447,6/11/2020 11:02
4862,19,2,1,0,,
6949,19,2,1,1,-0.014865539,17/11/2020 20:59
2113,19,2,8,0,,
2097,19,2,8,1,0.015773804,5/10/2020 19:41
3430,19,2,4,0,,
1749,19,2,4,1,0.014753684,15/10/2020 20:31
1297,19,2,0,0,,
7433,19,2,0,1,0.015161094,18/10/2020 20:56
5932,19,2,7,0,,
1181,19,2,7,1,0.014522521,14/10/2020 23:30
3744,19,3,0,0,,
1941,19,3,0,1,0.01568539,12/11/2020 17:21
8887,19,3,4,0,,
1915,19,3,4,1,0.015493589,13/11/2020 10:38
8187,19,3,5,0,,
2343,19,3,5,1,-0.014686361,23/11/2020 15:55
7031,19,3,8,0,,
5721,19,3,8,1,-0.014401085,19/10/2020 22:39
6502,19,3,1,0,,
7120,19,3,1,1,-0.014872931,25/11/2020 11:43
4993,19,3,7,0,,
8872,19,3,7,1,-0.01537046,3/12/2020 21:31
3435,19,3,2,0,,
7334,19,3,2,1,0.014223915,23/09/2020 7:55
3441,19,3,6,0,,
1887,19,3,6,1,-0.015197995,31/10/2020 21:48
2530,19,4,2,0,,
7430,19,4,2,1,0.015379365,16/11/2020 13:27
1495,19,4,6,0,,
8470,19,4,6,1,0.015602937,26/09/2020 10:02
2545,20,0,5,0,,
9774,20,0,5,1,-0.015271093,21/12/2021 16:12
7134,20,0,2,0,,
3172,20,0,2,1,-0.014432173,23/01/2022 12:42
7388,20,0,0,0,,
3199,20,0,0,1,0.014790638,4/01/2022 16:13
2519,20,0,2,0,,
6111,20,0,2,1,0.014572816,18/01/2022 9:19
9348,20,0,1,0,,
1913,20,0,1,1,-0.015507603,5/01/2022 14:12
6810,20,0,6,0,,
1596,20,0,6,1,0.014399523,20/01/2022 9:09
9577,20,0,3,0,,
4930,20,0,3,1,0.015293343,11/01/2022 20:43
2627,20,0,2,0,,
3603,20,0,2,1,-0.015011803,21/12/2021 8:49
4020,20,1,4,0,,
2306,20,1,4,1,-0.015513511,11/01/2022 8:26
3175,20,1,5,0,,
2822,20,1,5,1,0.014553118,11/12/2021 11:31
5623,20,2,6,0,,
9721,20,2,6,1,-0.015563427,22/12/2021 5:47
2807,20,2,2,0,,
8201,20,2,2,1,-0.015183929,7/12/2021 18:58
7539,20,3,6,0,,
6112,20,3,6,1,0.014630237,5/12/2021 16:33
9295,20,3,0,0,,
3980,20,3,0,1,0.015777392,18/01/2022 9:04
2649,20,3,2,0,,
4298,20,3,2,1,-0.015114532,17/12/2021 19:32
7056,20,3,1,0,,
3637,20,3,1,1,-0.014598045,1/12/2021 9:24
1644,20,4,8,0,,
2272,20,4,8,1,0.015400584,10/12/2021 12:37
9249,20,4,7,0,,
1126,20,4,7,1,-0.014544435,3/02/2022 9:49
8237,20,5,5,0,,
5995,20,5,5,1,-0.015787739,29/12/2021 15:06
8888,20,5,1,0,,
8705,20,5,1,1,0.015457077,22/12/2021 15:09
4668,20,5,4,0,,
8687,20,5,4,1,-0.015717396,28/12/2021 13:19
2445,20,5,7,0,,
1548,20,5,7,1,0.01409347,3/12/2021 18:38
3207,20,5,0,0,,
6625,20,5,0,1,-0.015884245,15/01/2022 9:28
9189,20,5,8,0,,
7268,20,5,8,1,0.014705687,18/12/2021 14:28
4595,21,0,4,0,,
2159,21,0,4,1,0.014447772,21/01/2022 16:40
8724,21,0,7,0,,
6297,21,0,7,1,0.015346205,3/02/2022 19:45
8145,21,0,5,0,,
8986,21,0,5,1,0.014588686,22/02/2022 16:26
3031,21,0,8,0,,
9330,21,0,8,1,-0.015414641,17/01/2022 13:02
6528,21,1,1,0,,
3703,21,1,1,1,-0.014784142,17/01/2022 20:47
2704,21,1,4,0,,
8721,21,1,4,1,-0.014303333,21/01/2022 8:28
2777,21,1,5,0,,
3072,21,1,5,1,0.015474975,15/03/2022 21:32
7909,21,1,0,0,,
3429,21,1,0,1,0.015071566,14/03/2022 20:41
5076,21,2,7,0,,
9529,21,2,7,1,0.015193462,1/03/2022 20:30
4759,21,2,8,0,,
9749,21,2,8,1,-0.014378962,7/01/2022 8:38
1624,21,2,2,0,,
7420,21,2,2,1,-0.014008643,21/02/2022 10:31
5463,21,2,6,0,,
1125,21,2,6,1,-0.014406703,23/03/2022 16:40
3392,21,4,2,0,,
7741,21,4,2,1,-0.015303942,23/01/2022 17:20
7715,21,4,6,0,,
5219,21,4,6,1,-0.015778817,9/03/2022 10:38
1814,21,4,1,0,,
8837,21,4,1,1,-0.014078752,1/01/2022 11:37
6413,21,4,7,0,,
9388,21,4,7,1,0.014704594,2/02/2022 10:20
2108,21,4,8,0,,
7827,21,4,8,1,0.015709544,30/01/2022 19:58
6126,21,4,0,0,,
4126,21,4,0,1,-0.015680627,13/01/2022 7:42
1723,21,4,4,0,,
5547,21,4,4,1,0.014491224,26/03/2022 16:35
5864,21,4,5,0,,
7748,21,4,5,1,0.014072858,21/03/2022 12:48
8369,22,0,6,0,,
1398,22,0,6,1,0.015496024,28/02/2022 15:33
7755,22,0,1,0,,
6637,22,0,1,1,0.014556776,25/02/2022 8:33
1245,22,0,7,0,,
9068,22,0,7,1,-0.014060019,28/01/2022 14:17
1568,22,0,4,0,,
4262,22,0,4,1,0.014195929,19/02/2022 7:19
7777,22,0,8,0,,
3850,22,0,8,1,-0.015944958,23/02/2022 8:30
1488,22,0,2,0,,
9163,22,0,2,1,-0.015042697,4/03/2022 12:28
1386,22,0,0,0,,
7331,22,0,0,1,-0.015168519,18/02/2022 5:53
3835,22,1,8,0,,
3763,22,1,8,1,0.015430832,4/02/2022 13:25
5883,22,1,7,0,,
3410,22,1,7,1,-0.014674403,23/02/2022 14:42
8666,22,1,1,0,,
4045,22,1,1,1,0.014247668,12/02/2022 11:04
4341,22,1,0,0,,
2837,22,1,0,1,-0.015215677,29/01/2022 13:22
7208,23,0,6,0,,
6408,23,0,6,1,-0.014139973,18/10/2021 14:05
5208,23,0,2,0,,
9191,23,0,2,1,0.015625128,3/09/2021 14:50
8147,23,1,1,0,,
4487,23,1,1,1,0.015292338,7/10/2021 10:35
5290,23,1,0,0,,
3577,23,1,0,1,0.015598915,25/09/2021 6:38
8477,23,2,1,0,,
1983,23,2,1,1,-0.014364352,23/08/2021 12:28
2616,23,2,5,0,,
1272,23,2,5,1,-0.015077051,17/10/2021 10:01
1444,23,2,0,0,,
8097,23,2,0,1,0.014271597,15/10/2021 20:54
8336,23,2,4,0,,
5863,23,2,4,1,-0.014603008,19/09/2021 18:16
8282,23,3,5,0,,
9185,23,3,5,1,-0.015466636,15/09/2021 16:40
7020,23,3,4,0,,
5471,23,3,4,1,0.015452478,16/09/2021 15:50
2656,23,4,8,0,,
8984,23,4,8,1,-0.015321001,11/09/2021 8:52
2752,23,4,7,0,,
7029,23,4,7,1,-0.015009921,15/10/2021 12:13
8979,24,0,5,0,,
1210,24,0,5,1,0.015876331,7/01/2022 9:43
3364,24,0,0,0,,
6140,24,0,0,1,-0.01555697,2/12/2021 17:21
8594,24,0,4,0,,
5485,24,0,4,1,0.015866579,21/12/2021 18:22
7279,24,0,1,0,,
8812,24,0,1,1,0.015960216,17/12/2021 18:40
3023,24,0,2,0,,
5002,24,0,2,1,-0.014257816,7/12/2021 8:26
7115,24,0,6,0,,
5383,24,0,6,1,0.015169657,17/12/2021 13:27
8800,24,0,2,0,,
7720,24,0,2,1,0.015901952,6/12/2021 14:43
8734,24,1,2,0,,
8200,24,1,2,1,0.015365609,10/02/2022 11:24
4257,24,1,3,0,,
8408,24,1,3,1,0.015482982,29/12/2021 12:17
6962,24,2,6,0,,
2201,24,2,6,1,0.014796333,4/12/2021 19:10
2326,24,2,2,0,,
6842,24,2,2,1,0.015849199,16/01/2022 13:24
4325,24,2,2,0,,
5900,24,2,2,1,0.015100276,30/01/2022 15:05
4075,24,2,2,0,,
3366,24,2,2,1,0.015219256,5/01/2022 14:02
9518,24,3,7,0,,
8884,24,3,7,1,-0.014640339,10/12/2021 13:28
3226,24,4,2,0,,
5483,24,4,2,1,-0.015060548,30/01/2022 10:23
2628,24,4,0,0,,
7370,24,4,0,1,-0.015121539,11/01/2022 20:05
8608,24,4,2,0,,
4492,24,4,2,1,0.015244583,9/02/2022 5:56
3249,24,4,8,0,,
9595,24,4,8,1,0.015097262,28/12/2021 10:51
3295,24,4,5,0,,
6946,24,4,5,1,-0.014691476,14/01/2022 17:56
5431,24,4,1,0,,
9755,24,4,1,1,0.014589675,30/11/2021 19:32
5063,24,4,4,0,,
4001,24,4,4,1,-0.015619072,18/12/2021 14:44
4852,24,4,3,0,,
1952,24,4,3,1,-0.01577958,2/02/2022 7:41
