ID,site,tank,pump,error,meter_drift_rates,change_dates
8015,12,7,8,0,,
2111,12,7,8,1,-0.025515024,4/03/2022 7:58
5020,12,7,6,0,,
6476,12,7,6,1,0.02474829,9/02/2022 3:31
9894,12,7,6,0,,
2958,12,7,6,1,-0.024891782,1/02/2022 10:17
8314,12,7,6,0,,
8205,12,7,6,1,-0.024105121,28/01/2022 15:20
4293,12,7,6,0,,
5712,12,7,6,1,-0.024833635,13/01/2022 9:01
2692,13,0,7,0,,
9532,13,0,7,1,0.025539779,24/07/2021 2:39
7481,13,0,8,0,,
1538,13,0,8,1,0.025383775,26/06/2021 18:08
2994,13,0,2,0,,
7138,13,0,2,1,-0.024244398,10/07/2021 14:28
2441,13,0,2,0,,
4349,13,0,2,1,-0.025425736,11/06/2021 11:37
5066,13,0,2,0,,
4720,13,0,2,1,-0.025341378,24/07/2021 12:44
9730,13,1,2,0,,
5884,13,1,2,1,-0.025437207,17/07/2021 10:42
5976,13,1,2,0,,
1571,13,1,2,1,-0.025155578,16/07/2021 16:42
7114,13,1,2,0,,
3489,13,1,2,1,0.025989965,21/07/2021 12:12
3705,13,1,2,0,,
8453,13,1,2,1,0.024895031,29/06/2021 6:10
4591,13,1,3,0,,
6036,13,1,3,1,0.025016616,25/06/2021 6:03
7637,13,1,2,0,,
1860,13,1,2,1,-0.024082863,28/06/2021 19:35
5171,13,2,2,0,,
3043,13,2,2,1,0.024836264,5/06/2021 19:00
5430,13,2,0,0,,
7807,13,2,0,1,0.024933422,17/07/2021 6:05
8377,13,2,2,0,,
4367,13,2,2,1,-0.025803328,29/06/2021 15:07
3971,13,2,3,0,,
1490,13,2,3,1,-0.024305117,31/07/2021 12:29
1116,13,2,1,0,,
1160,13,2,1,1,0.024612503,28/07/2021 13:10
2214,13,3,1,0,,
5278,13,3,1,1,-0.025654131,10/07/2021 21:42
8987,13,3,0,0,,
2146,13,3,0,1,-0.024749949,26/07/2021 17:21
5127,13,3,2,0,,
7084,13,3,2,1,0.025668636,12/07/2021 15:23
3529,13,3,4,0,,
9549,13,3,4,1,-0.025731039,25/06/2021 15:54
7840,13,3,6,0,,
8405,13,3,6,1,0.025419224,10/07/2021 6:58
4463,13,4,5,0,,
9491,13,4,5,1,-0.024734657,29/06/2021 6:57
2853,13,4,0,0,,
8269,13,4,0,1,0.024583087,17/06/2021 16:47
9845,13,4,1,0,,
4662,13,4,1,1,-0.024815563,17/06/2021 17:12
7723,13,4,4,0,,
1517,13,4,4,1,-0.025691108,6/06/2021 11:33
2808,13,5,2,0,,
4290,13,5,2,1,-0.024083896,30/06/2021 11:48
7540,13,5,1,0,,
5956,13,5,1,1,0.025146618,30/06/2021 10:41
8357,13,5,2,0,,
1067,13,5,2,1,-0.02598449,2/07/2021 8:01
7713,13,5,0,0,,
3673,13,5,0,1,0.025465429,4/07/2021 15:36
3370,13,5,2,0,,
2877,13,5,2,1,0.025963375,2/07/2021 11:01
1282,13,5,2,0,,
2736,13,5,2,1,0.025099575,23/07/2021 12:13
5848,14,0,7,0,,
6254,14,0,7,1,0.025175129,20/02/2022 17:28
2668,14,0,3,0,,
7091,14,0,3,1,0.025936307,18/01/2022 7:05
2839,14,0,8,0,,
7147,14,0,8,1,0.025036254,7/01/2022 19:30
4066,14,0,2,0,,
4261,14,0,2,1,-0.025618538,21/01/2022 13:29
8373,14,1,6,0,,
1845,14,1,6,1,0.024019302,11/02/2022 15:41
6162,14,1,8,0,,
5403,14,1,8,1,-0.025234733,12/02/2022 7:13
3443,14,1,7,0,,
1935,14,1,7,1,0.02578289,18/03/2022 16:14
1558,14,1,2,0,,
5022,14,1,2,1,0.025767575,14/03/2022 8:45
2277,14,3,0,0,,
2275,14,3,0,1,0.024381329,22/03/2022 15:58
1925,14,3,5,0,,
9319,14,3,5,1,0.024882804,10/02/2022 8:28
5838,14,3,4,0,,
5998,14,3,4,1,-0.025537656,19/01/2022 20:52
3087,14,3,1,0,,
4825,14,3,1,1,0.025441199,16/01/2022 10:13
2286,14,4,1,0,,
3940,14,4,1,1,-0.024818662,27/02/2022 17:40
6154,14,4,4,0,,
4085,14,4,4,1,0.025585948,18/02/2022 10:56
6245,14,4,5,0,,
1145,14,4,5,1,-0.025708774,8/03/2022 6:06
1934,14,4,0,0,,
6553,14,4,0,1,-0.024573963,20/03/2022 20:34
2397,15,0,8,0,,
9808,15,0,8,1,0.025416954,27/02/2022 19:54
6675,15,0,2,0,,
8035,15,0,2,1,-0.024451219,15/03/2022 10:52
1428,15,0,6,0,,
3628,15,0,6,1,-0.024912778,21/02/2022 8:39
3702,15,0,7,0,,
9775,15,0,7,1,-0.024123636,2/03/2022 9:23
6559,15,0,1,0,,
5242,15,0,1,1,0.025256554,2/03/2022 10:09
8155,15,1,1,0,,
5647,15,1,1,1,-0.024034241,2/03/2022 7:21
7247,15,1,8,0,,
1035,15,1,8,1,-0.025980799,4/03/2022 18:09
3825,15,1,2,0,,
8497,15,1,2,1,0.02430375,5/03/2022 14:10
6104,15,1,4,0,,
1657,15,1,4,1,0.025970174,24/01/2022 10:41
4632,15,1,6,0,,
3061,15,1,6,1,-0.025221673,25/01/2022 8:13
7586,15,1,7,0,,
4180,15,1,7,1,0.025458553,5/02/2022 10:52
1854,15,3,2,0,,
2500,15,3,2,1,0.024638255,12/01/2022 7:45
9090,15,3,6,0,,
9561,15,3,6,1,-0.024648564,4/02/2022 12:51
5629,15,3,8,0,,
4014,15,3,8,1,-0.025078778,13/02/2022 15:04
7574,15,3,7,0,,
2052,15,3,7,1,0.025682508,21/03/2022 17:34
3869,15,3,1,0,,
4866,15,3,1,1,0.024157108,6/03/2022 14:45
7843,16,1,8,0,,
3143,16,1,8,1,0.024347291,5/02/2022 10:59
7707,16,1,6,0,,
3514,16,1,6,1,-0.025894781,12/02/2022 16:32
9814,16,1,2,0,,
2737,16,1,2,1,0.025208884,17/03/2022 20:36
4268,16,1,7,0,,
6067,16,1,7,1,0.024467888,14/03/2022 13:28
3611,16,2,2,0,,
6757,16,2,2,1,-0.024706642,21/03/2022 12:51
5138,16,2,6,0,,
7294,16,2,6,1,0.024488367,23/03/2022 15:24
9900,16,2,8,0,,
6334,16,2,8,1,-0.02515336,27/12/2021 20:10
6582,16,2,7,0,,
2838,16,2,7,1,-0.025802057,8/01/2022 12:02
9761,16,5,0,0,,
2685,16,5,0,1,-0.024202036,9/03/2022 18:46
8773,16,5,1,0,,
3919,16,5,1,1,0.025497432,7/03/2022 17:50
5173,17,1,2,0,,
6952,17,1,2,1,-0.024190515,11/02/2022 8:15
7394,17,1,6,0,,
6573,17,1,6,1,-0.025785675,13/01/2022 11:26
6343,17,1,7,0,,
5847,17,1,7,1,-0.024195439,5/03/2022 19:19
2817,17,2,6,0,,
5526,17,2,6,1,0.025652162,18/02/2022 15:53
7623,17,2,4,0,,
5860,17,2,4,1,0.024558479,27/01/2022 10:16
4104,17,2,5,0,,
9530,17,2,5,1,0.025436363,26/02/2022 15:06
6857,17,2,2,0,,
7709,17,2,2,1,-0.024273454,2/02/2022 9:49
7264,17,2,0,0,,
2020,17,2,0,1,-0.025851323,3/02/2022 17:35
1567,17,2,7,0,,
2350,17,2,7,1,-0.024136089,3/02/2022 8:45
3268,17,3,5,0,,
6496,17,3,5,1,0.025683212,21/01/2022 11:49
5920,17,3,4,0,,
7573,17,3,4,1,0.025741302,13/01/2022 15:19
2776,17,3,1,0,,
7683,17,3,1,1,-0.025238147,8/02/2022 18:20
9606,17,3,0,0,,
6758,17,3,0,1,-0.025965937,21/01/2022 6:28
2488,18,1,4,0,,
7575,18,1,4,1,0.024889723,15/02/2022 20:23
1955,18,1,2,0,,
6793,18,1,2,1,0.024036722,16/02/2022 18:37
5871,18,1,3,0,,
1501,18,1,3,1,-0.025073483,22/02/2022 19:44
8126,18,1,5,0,,
4097,18,1,5,1,0.024248841,31/01/2022 18:03
6769,18,1,2,0,,
8722,18,1,2,1,-0.025720045,31/01/2022 12:32
4690,18,4,2,0,,
8960,18,4,2,1,-0.025995894,20/02/2022 10:21
9225,18,4,6,0,,
1179,18,4,6,1,-0.024245919,23/03/2022 16:44
9526,18,4,2,0,,
4949,18,4,2,1,-0.025693276,21/03/2022 13:55
5544,18,5,5,0,,
3527,18,5,5,1,-0.024230203,11/03/2022 9:59
4545,18,5,2,0,,
5622,18,5,2,1,-0.025857622,23/02/2022 15:56
6910,18,5,4,0,,
5344,18,5,4,1,-0.024678085,27/01/2022 15:54
8977,18,5,2,0,,
8565,18,5,2,1,-0.024555928,19/03/2022 7:38
9637,18,6,5,0,,
1041,18,6,5,1,0.025739051,14/01/2022 7:51
5840,18,6,4,0,,
3446,18,6,4,1,-0.025036767,6/02/2022 19:13
5449,18,6,3,0,,
8876,18,6,3,1,0.025735442,18/03/2022 15:49
6222,18,6,2,0,,
3132,18,6,2,1,0.024321633,25/01/2022 7:14
3695,18,6,6,0,,
6711,18,6,6,1,0.024948462,7/02/2022 7:06
1416,18,6,2,0,,
7601,18,6,2,1,0.025747853,2/03/2022 9:38
5201,18,7,6,0,,
4864,18,7,6,1,0.025869579,28/02/2022 20:54
4679,18,7,2,0,,
1655,18,7,2,1,-0.02462805,11/03/2022 14:25
4048,18,7,2,0,,
3075,18,7,2,1,0.025335044,27/03/2022 15:28
4716,18,7,2,0,,
2016,18,7,2,1,0.024821889,3/02/2022 13:37
7704,18,7,2,0,,
1243,18,7,2,1,-0.024150236,14/03/2022 11:51
1078,18,7,2,0,,
3986,18,7,2,1,0.024678595,23/02/2022 6:01
6008,19,0,1,0,,
4579,19,0,1,1,0.024114761,23/10/2020 9:25
6707,19,0,0,0,,
1426,19,0,0,1,0.024532718,3/11/2020 15:29
9776,19,0,4,0,,
8742,19,0,4,1,-0.025840916,23/11/2020 21:23
7526,19,0,5,0,,
9815,19,0,5,1,-0.025869721,16/10/2020 0:49
5572,19,1,8,0,,
9875,19,1,8,1,-0.025988714,12/10/2020 12:29
5370,19,1,7,0,,
1187,19,1,7,1,-0.025909662,9/12/2020 15:23
4859,19,1,2,0,,
9356,19,1,2,1,-0.025008763,7/11/2020 9:13
8444,19,1,6,0,,
8552,19,1,6,1,-0.025320941,17/11/2020 16:35
6339,19,2,5,0,,
3380,19,2,5,1,0.025107805,12/11/2020 15:51
4862,19,2,1,0,,
6949,19,2,1,1,-0.025800581,22/11/2020 20:14
2113,19,2,8,0,,
2097,19,2,8,1,-0.025543101,5/11/2020 15:44
3430,19,2,4,0,,
1749,19,2,4,1,0.024648638,30/11/2020 19:47
1297,19,2,0,0,,
7433,19,2,0,1,0.024035287,4/10/2020 9:11
5932,19,2,7,0,,
1181,19,2,7,1,0.024765028,7/12/2020 17:01
3744,19,3,0,0,,
1941,19,3,0,1,-0.024937247,14/11/2020 7:32
8887,19,3,4,0,,
1915,19,3,4,1,0.025071836,17/11/2020 11:38
8187,19,3,5,0,,
2343,19,3,5,1,-0.025830808,18/11/2020 13:22
7031,19,3,8,0,,
5721,19,3,8,1,-0.025716483,12/11/2020 10:55
6502,19,3,1,0,,
7120,19,3,1,1,-0.025197231,11/11/2020 3:59
4993,19,3,7,0,,
8872,19,3,7,1,0.024017873,19/11/2020 13:44
3435,19,3,2,0,,
7334,19,3,2,1,-0.024655247,25/11/2020 15:19
3441,19,3,6,0,,
1887,19,3,6,1,0.024108906,9/11/2020 16:02
2530,19,4,2,0,,
7430,19,4,2,1,-0.025293333,6/10/2020 20:08
1495,19,4,6,0,,
8470,19,4,6,1,-0.024482433,30/11/2020 20:16
2545,20,0,5,0,,
9774,20,0,5,1,0.024872188,27/01/2022 10:54
7134,20,0,2,0,,
3172,20,0,2,1,0.025529496,21/01/2022 17:38
7388,20,0,0,0,,
3199,20,0,0,1,-0.025661383,15/12/2021 9:08
2519,20,0,2,0,,
6111,20,0,2,1,-0.02429771,15/12/2021 11:43
9348,20,0,1,0,,
1913,20,0,1,1,-0.025832019,20/01/2022 9:22
6810,20,0,6,0,,
1596,20,0,6,1,-0.02423981,7/02/2022 9:03
9577,20,0,3,0,,
4930,20,0,3,1,0.024490154,9/12/2021 15:53
2627,20,0,2,0,,
3603,20,0,2,1,-0.025997889,22/12/2021 7:20
4020,20,1,4,0,,
2306,20,1,4,1,0.02460655,9/12/2021 17:22
3175,20,1,5,0,,
2822,20,1,5,1,-0.025293555,1/02/2022 7:09
5623,20,2,6,0,,
9721,20,2,6,1,0.024177713,8/02/2022 17:31
2807,20,2,2,0,,
8201,20,2,2,1,0.025141157,21/12/2021 17:18
7539,20,3,6,0,,
6112,20,3,6,1,0.025696572,23/11/2021 14:42
9295,20,3,0,0,,
3980,20,3,0,1,-0.02436607,26/01/2022 17:00
2649,20,3,2,0,,
4298,20,3,2,1,-0.025002834,22/01/2022 14:57
7056,20,3,1,0,,
3637,20,3,1,1,0.025823836,25/12/2021 13:27
1644,20,4,8,0,,
2272,20,4,8,1,-0.025555163,15/12/2021 15:34
9249,20,4,7,0,,
1126,20,4,7,1,-0.025512357,18/01/2022 13:29
8237,20,5,5,0,,
5995,20,5,5,1,0.025471664,17/01/2022 9:47
8888,20,5,1,0,,
8705,20,5,1,1,0.024828779,27/11/2021 5:36
4668,20,5,4,0,,
8687,20,5,4,1,-0.025438561,2/02/2022 16:58
2445,20,5,7,0,,
1548,20,5,7,1,0.02575155,10/12/2021 14:53
3207,20,5,0,0,,
6625,20,5,0,1,0.024064236,10/02/2022 13:43
9189,20,5,8,0,,
7268,20,5,8,1,-0.024788606,20/01/2022 12:06
4595,21,0,4,0,,
2159,21,0,4,1,0.025823185,7/02/2022 12:44
8724,21,0,7,0,,
6297,21,0,7,1,-0.024603807,1/02/2022 14:07
8145,21,0,5,0,,
8986,21,0,5,1,0.024127895,4/02/2022 19:47
3031,21,0,8,0,,
9330,21,0,8,1,0.025288044,22/02/2022 20:20
6528,21,1,1,0,,
3703,21,1,1,1,-0.024226541,6/01/2022 21:28
2704,21,1,4,0,,
8721,21,1,4,1,0.024597399,31/01/2022 11:20
2777,21,1,5,0,,
3072,21,1,5,1,-0.024171243,1/02/2022 11:59
7909,21,1,0,0,,
3429,21,1,0,1,-0.024909515,6/02/2022 16:17
5076,21,2,7,0,,
9529,21,2,7,1,0.024026353,20/03/2022 20:23
4759,21,2,8,0,,
9749,21,2,8,1,0.025968158,3/02/2022 20:57
1624,21,2,2,0,,
7420,21,2,2,1,-0.025239408,21/02/2022 14:33
5463,21,2,6,0,,
1125,21,2,6,1,0.025848222,1/03/2022 8:30
3392,21,4,2,0,,
7741,21,4,2,1,-0.025681522,18/01/2022 15:05
7715,21,4,6,0,,
5219,21,4,6,1,-0.024020857,11/03/2022 20:34
1814,21,4,1,0,,
8837,21,4,1,1,0.025222573,14/02/2022 12:19
6413,21,4,7,0,,
9388,21,4,7,1,0.02451119,29/12/2021 17:52
2108,21,4,8,0,,
7827,21,4,8,1,-0.024860017,20/01/2022 14:08
6126,21,4,0,0,,
4126,21,4,0,1,0.024876767,14/02/2022 17:47
1723,21,4,4,0,,
5547,21,4,4,1,0.024261389,26/01/2022 11:58
5864,21,4,5,0,,
7748,21,4,5,1,0.02577895,25/01/2022 11:18
8369,22,0,6,0,,
1398,22,0,6,1,-0.025780714,15/03/2022 15:15
7755,22,0,1,0,,
6637,22,0,1,1,0.02433358,12/01/2022 5:42
1245,22,0,7,0,,
9068,22,0,7,1,-0.025867828,25/01/2022 19:42
1568,22,0,4,0,,
4262,22,0,4,1,0.02556959,8/01/2022 9:52
7777,22,0,8,0,,
3850,22,0,8,1,0.025681825,5/01/2022 17:50
1488,22,0,2,0,,
9163,22,0,2,1,-0.025104561,1/02/2022 7:25
1386,22,0,0,0,,
7331,22,0,0,1,-0.02596296,7/01/2022 20:34
3835,22,1,8,0,,
3763,22,1,8,1,0.025670594,18/03/2022 15:33
5883,22,1,7,0,,
3410,22,1,7,1,0.025375478,26/01/2022 12:11
8666,22,1,1,0,,
4045,22,1,1,1,0.02408656,23/01/2022 8:38
4341,22,1,0,0,,
2837,22,1,0,1,0.025863867,6/02/2022 20:48
7208,23,0,6,0,,
6408,23,0,6,1,-0.02407006,15/10/2021 8:13
5208,23,0,2,0,,
9191,23,0,2,1,0.025858034,31/08/2021 16:47
8147,23,1,1,0,,
4487,23,1,1,1,-0.024809027,14/09/2021 10:24
5290,23,1,0,0,,
3577,23,1,0,1,-0.024144197,16/10/2021 10:59
8477,23,2,1,0,,
1983,23,2,1,1,-0.024838872,14/10/2021 18:05
2616,23,2,5,0,,
1272,23,2,5,1,0.024585338,5/09/2021 13:13
1444,23,2,0,0,,
8097,23,2,0,1,-0.025755944,19/09/2021 19:17
8336,23,2,4,0,,
5863,23,2,4,1,0.024104157,14/11/2021 10:10
8282,23,3,5,0,,
9185,23,3,5,1,-0.025789166,1/10/2021 19:44
7020,23,3,4,0,,
5471,23,3,4,1,-0.025197349,27/10/2021 16:32
2656,23,4,8,0,,
8984,23,4,8,1,-0.024226145,20/10/2021 12:24
2752,23,4,7,0,,
7029,23,4,7,1,-0.024880876,9/09/2021 14:16
8979,24,0,5,0,,
1210,24,0,5,1,-0.025110326,10/01/2022 20:34
3364,24,0,0,0,,
6140,24,0,0,1,0.024668275,11/01/2022 19:10
8594,24,0,4,0,,
5485,24,0,4,1,-0.024063132,2/01/2022 6:51
7279,24,0,1,0,,
8812,24,0,1,1,0.025258112,27/01/2022 14:24
3023,24,0,2,0,,
5002,24,0,2,1,0.02400023,1/02/2022 20:38
7115,24,0,6,0,,
5383,24,0,6,1,0.025673877,5/12/2021 14:32
8800,24,0,2,0,,
7720,24,0,2,1,0.025906879,4/01/2022 12:22
8734,24,1,2,0,,
8200,24,1,2,1,-0.024892056,7/02/2022 16:22
4257,24,1,3,0,,
8408,24,1,3,1,-0.024598056,19/12/2021 18:29
6962,24,2,6,0,,
2201,24,2,6,1,0.024445416,17/12/2021 18:32
2326,24,2,2,0,,
6842,24,2,2,1,0.024123463,24/01/2022 21:01
4325,24,2,2,0,,
5900,24,2,2,1,0.024950393,7/01/2022 13:57
4075,24,2,2,0,,
3366,24,2,2,1,0.025941242,29/01/2022 13:28
9518,24,3,7,0,,
8884,24,3,7,1,0.024849511,23/01/2022 7:07
3226,24,4,2,0,,
5483,24,4,2,1,-0.025974963,2/12/2021 17:27
2628,24,4,0,0,,
7370,24,4,0,1,-0.025395446,3/12/2021 7:22
8608,24,4,2,0,,
4492,24,4,2,1,0.025665531,6/02/2022 7:26
3249,24,4,8,0,,
9595,24,4,8,1,-0.02591638,12/12/2021 14:39
3295,24,4,5,0,,
6946,24,4,5,1,0.024178356,9/12/2021 17:20
5431,24,4,1,0,,
9755,24,4,1,1,-0.024678875,10/02/2022 12:23
5063,24,4,4,0,,
4001,24,4,4,1,-0.024338579,11/01/2022 8:55
4852,24,4,3,0,,
1952,24,4,3,1,0.02530393,20/01/2022 10:40
