ID,site,tank,pump,error,meter_drift_rates,change_dates
8015,12,7,8,0,,
2111,12,7,8,1,-0.004449571,9/03/2022 15:19
5020,12,7,6,0,,
6476,12,7,6,1,0.005466442,22/02/2022 13:57
9894,12,7,6,0,,
2958,12,7,6,1,0.005915652,31/01/2022 21:53
8314,12,7,6,0,,
8205,12,7,6,1,-0.00587066,3/02/2022 8:54
4293,12,7,6,0,,
5712,12,7,6,1,-0.004624282,12/01/2022 17:55
2692,13,0,7,0,,
9532,13,0,7,1,0.005861392,30/06/2021 15:18
7481,13,0,8,0,,
1538,13,0,8,1,-0.005999803,7/07/2021 15:40
2994,13,0,2,0,,
7138,13,0,2,1,-0.004887669,30/07/2021 20:15
2441,13,0,2,0,,
4349,13,0,2,1,0.005327396,13/07/2021 18:01
5066,13,0,2,0,,
4720,13,0,2,1,-0.005744238,21/07/2021 20:02
9730,13,1,2,0,,
5884,13,1,2,1,-0.00446034,29/07/2021 6:13
5976,13,1,2,0,,
1571,13,1,2,1,0.005282727,2/07/2021 14:15
7114,13,1,2,0,,
3489,13,1,2,1,0.00538394,2/08/2021 18:50
3705,13,1,2,0,,
8453,13,1,2,1,0.00401628,27/06/2021 13:25
4591,13,1,3,0,,
6036,13,1,3,1,0.005543894,15/07/2021 7:17
7637,13,1,2,0,,
1860,13,1,2,1,0.004674118,16/06/2021 7:33
5171,13,2,2,0,,
3043,13,2,2,1,0.004001371,10/06/2021 17:21
5430,13,2,0,0,,
7807,13,2,0,1,0.005812319,25/07/2021 13:56
8377,13,2,2,0,,
4367,13,2,2,1,-0.005770479,11/07/2021 16:10
3971,13,2,3,0,,
1490,13,2,3,1,-0.005326507,16/07/2021 16:03
1116,13,2,1,0,,
1160,13,2,1,1,0.005416858,11/07/2021 17:42
2214,13,3,1,0,,
5278,13,3,1,1,0.004266969,29/06/2021 22:49
8987,13,3,0,0,,
2146,13,3,0,1,0.005492911,22/07/2021 12:56
5127,13,3,2,0,,
7084,13,3,2,1,0.005103391,4/08/2021 8:39
3529,13,3,4,0,,
9549,13,3,4,1,-0.00578657,31/07/2021 9:16
7840,13,3,6,0,,
8405,13,3,6,1,0.005118512,1/07/2021 14:42
4463,13,4,5,0,,
9491,13,4,5,1,0.005656727,16/07/2021 7:03
2853,13,4,0,0,,
8269,13,4,0,1,-0.004092917,9/07/2021 18:49
9845,13,4,1,0,,
4662,13,4,1,1,-0.004142084,3/08/2021 15:09
7723,13,4,4,0,,
1517,13,4,4,1,-0.004730176,12/07/2021 6:46
2808,13,5,2,0,,
4290,13,5,2,1,0.005266227,4/07/2021 3:31
7540,13,5,1,0,,
5956,13,5,1,1,0.005659308,2/07/2021 13:44
8357,13,5,2,0,,
1067,13,5,2,1,0.004503046,12/07/2021 14:16
7713,13,5,0,0,,
3673,13,5,0,1,-0.005976804,22/07/2021 5:40
3370,13,5,2,0,,
2877,13,5,2,1,0.004139154,1/08/2021 13:20
1282,13,5,2,0,,
2736,13,5,2,1,0.005880274,20/07/2021 18:07
5848,14,0,7,0,,
6254,14,0,7,1,-0.004545398,6/02/2022 19:42
2668,14,0,3,0,,
7091,14,0,3,1,0.005375462,18/02/2022 10:33
2839,14,0,8,0,,
7147,14,0,8,1,0.005079139,7/02/2022 10:11
4066,14,0,2,0,,
4261,14,0,2,1,0.005462595,22/03/2022 16:43
8373,14,1,6,0,,
1845,14,1,6,1,-0.005047794,27/02/2022 7:20
6162,14,1,8,0,,
5403,14,1,8,1,0.004441891,26/01/2022 19:40
3443,14,1,7,0,,
1935,14,1,7,1,-0.005944143,20/03/2022 7:27
1558,14,1,2,0,,
5022,14,1,2,1,-0.005098783,10/01/2022 10:03
2277,14,3,0,0,,
2275,14,3,0,1,-0.00408453,12/01/2022 12:39
1925,14,3,5,0,,
9319,14,3,5,1,0.004163484,11/03/2022 11:44
5838,14,3,4,0,,
5998,14,3,4,1,0.004201708,19/03/2022 12:25
3087,14,3,1,0,,
4825,14,3,1,1,0.00420851,12/01/2022 11:05
2286,14,4,1,0,,
3940,14,4,1,1,-0.005176891,23/01/2022 15:17
6154,14,4,4,0,,
4085,14,4,4,1,-0.004286806,19/01/2022 17:09
6245,14,4,5,0,,
1145,14,4,5,1,0.004765502,11/02/2022 14:19
1934,14,4,0,0,,
6553,14,4,0,1,-0.005566753,11/02/2022 19:30
2397,15,0,8,0,,
9808,15,0,8,1,-0.004928573,23/01/2022 15:03
6675,15,0,2,0,,
8035,15,0,2,1,0.00478575,1/02/2022 15:52
1428,15,0,6,0,,
3628,15,0,6,1,-0.005841422,28/01/2022 16:34
3702,15,0,7,0,,
9775,15,0,7,1,-0.004792385,16/03/2022 14:12
6559,15,0,1,0,,
5242,15,0,1,1,-0.005388494,31/01/2022 18:08
8155,15,1,1,0,,
5647,15,1,1,1,-0.005868521,23/12/2021 8:35
7247,15,1,8,0,,
1035,15,1,8,1,-0.00442407,16/03/2022 8:54
3825,15,1,2,0,,
8497,15,1,2,1,0.004884212,7/02/2022 17:35
6104,15,1,4,0,,
1657,15,1,4,1,0.005355906,15/02/2022 15:29
4632,15,1,6,0,,
3061,15,1,6,1,0.00470259,26/02/2022 9:55
7586,15,1,7,0,,
4180,15,1,7,1,0.005378315,8/03/2022 11:09
1854,15,3,2,0,,
2500,15,3,2,1,0.004506395,7/01/2022 15:51
9090,15,3,6,0,,
9561,15,3,6,1,0.0048163,2/02/2022 11:44
5629,15,3,8,0,,
4014,15,3,8,1,-0.004431716,19/01/2022 17:09
7574,15,3,7,0,,
2052,15,3,7,1,0.004723163,30/01/2022 10:58
3869,15,3,1,0,,
4866,15,3,1,1,-0.004295906,5/03/2022 9:30
7843,16,1,8,0,,
3143,16,1,8,1,0.005266191,1/03/2022 16:45
7707,16,1,6,0,,
3514,16,1,6,1,0.004212482,16/01/2022 18:38
9814,16,1,2,0,,
2737,16,1,2,1,-0.005231506,10/03/2022 17:08
4268,16,1,7,0,,
6067,16,1,7,1,0.005445792,13/03/2022 18:05
3611,16,2,2,0,,
6757,16,2,2,1,-0.005345956,1/03/2022 13:26
5138,16,2,6,0,,
7294,16,2,6,1,0.004954807,22/02/2022 15:36
9900,16,2,8,0,,
6334,16,2,8,1,0.005231118,19/02/2022 6:07
6582,16,2,7,0,,
2838,16,2,7,1,0.005314184,3/01/2022 19:38
9761,16,5,0,0,,
2685,16,5,0,1,-0.005605913,5/03/2022 16:06
8773,16,5,1,0,,
3919,16,5,1,1,-0.005067474,15/02/2022 11:50
5173,17,1,2,0,,
6952,17,1,2,1,-0.004975628,28/02/2022 8:16
7394,17,1,6,0,,
6573,17,1,6,1,-0.004370433,18/03/2022 11:43
6343,17,1,7,0,,
5847,17,1,7,1,-0.005877218,7/02/2022 7:38
2817,17,2,6,0,,
5526,17,2,6,1,-0.004351393,15/01/2022 12:43
7623,17,2,4,0,,
5860,17,2,4,1,0.005715358,14/01/2022 4:30
4104,17,2,5,0,,
9530,17,2,5,1,-0.005944099,7/02/2022 11:33
6857,17,2,2,0,,
7709,17,2,2,1,-0.005553371,9/02/2022 8:32
7264,17,2,0,0,,
2020,17,2,0,1,0.004288066,29/01/2022 12:07
1567,17,2,7,0,,
2350,17,2,7,1,0.004193853,23/02/2022 4:38
3268,17,3,5,0,,
6496,17,3,5,1,-0.005815296,2/03/2022 15:47
5920,17,3,4,0,,
7573,17,3,4,1,0.004315263,18/02/2022 15:41
2776,17,3,1,0,,
7683,17,3,1,1,-0.005316006,11/02/2022 19:40
9606,17,3,0,0,,
6758,17,3,0,1,-0.004399407,14/02/2022 14:57
2488,18,1,4,0,,
7575,18,1,4,1,-0.005095313,12/03/2022 9:22
1955,18,1,2,0,,
6793,18,1,2,1,0.005882901,4/02/2022 13:39
5871,18,1,3,0,,
1501,18,1,3,1,0.005761554,12/02/2022 10:22
8126,18,1,5,0,,
4097,18,1,5,1,-0.004490052,14/01/2022 20:01
6769,18,1,2,0,,
8722,18,1,2,1,0.005030804,6/01/2022 14:55
4690,18,4,2,0,,
8960,18,4,2,1,0.004726668,10/02/2022 10:38
9225,18,4,6,0,,
1179,18,4,6,1,-0.004043877,20/02/2022 11:53
9526,18,4,2,0,,
4949,18,4,2,1,0.005653955,17/02/2022 8:47
5544,18,5,5,0,,
3527,18,5,5,1,0.004352199,21/03/2022 7:57
4545,18,5,2,0,,
5622,18,5,2,1,-0.005822298,31/01/2022 22:19
6910,18,5,4,0,,
5344,18,5,4,1,-0.005735617,23/02/2022 13:32
8977,18,5,2,0,,
8565,18,5,2,1,-0.004343258,10/02/2022 16:00
9637,18,6,5,0,,
1041,18,6,5,1,-0.004738964,1/02/2022 21:06
5840,18,6,4,0,,
3446,18,6,4,1,0.005130724,23/01/2022 19:19
5449,18,6,3,0,,
8876,18,6,3,1,-0.005157448,28/01/2022 22:46
6222,18,6,2,0,,
3132,18,6,2,1,-0.004552864,15/02/2022 9:54
3695,18,6,6,0,,
6711,18,6,6,1,-0.004028721,10/03/2022 8:34
1416,18,6,2,0,,
7601,18,6,2,1,-0.005740692,3/03/2022 15:52
5201,18,7,6,0,,
4864,18,7,6,1,-0.005170412,18/03/2022 18:38
4679,18,7,2,0,,
1655,18,7,2,1,-0.004694048,31/01/2022 10:29
4048,18,7,2,0,,
3075,18,7,2,1,-0.005673012,20/02/2022 17:52
4716,18,7,2,0,,
2016,18,7,2,1,0.005384592,15/03/2022 6:27
7704,18,7,2,0,,
1243,18,7,2,1,0.004870902,10/02/2022 20:37
1078,18,7,2,0,,
3986,18,7,2,1,0.005426257,14/03/2022 16:41
6008,19,0,1,0,,
4579,19,0,1,1,-0.004748105,30/10/2020 3:25
6707,19,0,0,0,,
1426,19,0,0,1,0.004460298,10/10/2020 10:00
9776,19,0,4,0,,
8742,19,0,4,1,0.005490948,21/10/2020 9:50
7526,19,0,5,0,,
9815,19,0,5,1,-0.005890457,12/10/2020 5:32
5572,19,1,8,0,,
9875,19,1,8,1,0.004285107,2/11/2020 16:30
5370,19,1,7,0,,
1187,19,1,7,1,0.004002657,19/10/2020 13:30
4859,19,1,2,0,,
9356,19,1,2,1,0.00583285,12/10/2020 18:52
8444,19,1,6,0,,
8552,19,1,6,1,-0.004810376,14/11/2020 17:29
6339,19,2,5,0,,
3380,19,2,5,1,-0.004769959,28/11/2020 11:47
4862,19,2,1,0,,
6949,19,2,1,1,-0.005408702,7/11/2020 8:48
2113,19,2,8,0,,
2097,19,2,8,1,0.005824514,30/10/2020 18:44
3430,19,2,4,0,,
1749,19,2,4,1,-0.004344059,28/11/2020 3:19
1297,19,2,0,0,,
7433,19,2,0,1,-0.004506171,30/09/2020 7:12
5932,19,2,7,0,,
1181,19,2,7,1,0.004449872,18/10/2020 15:57
3744,19,3,0,0,,
1941,19,3,0,1,-0.005891535,26/11/2020 18:43
8887,19,3,4,0,,
1915,19,3,4,1,0.004135501,18/11/2020 13:31
8187,19,3,5,0,,
2343,19,3,5,1,-0.005928864,18/10/2020 8:25
7031,19,3,8,0,,
5721,19,3,8,1,0.004028021,11/10/2020 9:57
6502,19,3,1,0,,
7120,19,3,1,1,-0.004443419,28/11/2020 5:33
4993,19,3,7,0,,
8872,19,3,7,1,-0.004597034,14/11/2020 22:02
3435,19,3,2,0,,
7334,19,3,2,1,-0.005796858,26/11/2020 12:54
3441,19,3,6,0,,
1887,19,3,6,1,0.00572892,17/10/2020 19:22
2530,19,4,2,0,,
7430,19,4,2,1,0.004057196,17/10/2020 13:52
1495,19,4,6,0,,
8470,19,4,6,1,0.004257813,17/11/2020 16:10
2545,20,0,5,0,,
9774,20,0,5,1,0.00563477,2/01/2022 13:17
7134,20,0,2,0,,
3172,20,0,2,1,0.004912058,10/02/2022 20:48
7388,20,0,0,0,,
3199,20,0,0,1,0.004938524,29/11/2021 8:10
2519,20,0,2,0,,
6111,20,0,2,1,0.004732633,31/01/2022 19:15
9348,20,0,1,0,,
1913,20,0,1,1,0.005740744,1/02/2022 18:19
6810,20,0,6,0,,
1596,20,0,6,1,0.005204821,1/01/2022 10:42
9577,20,0,3,0,,
4930,20,0,3,1,0.004005831,7/12/2021 12:24
2627,20,0,2,0,,
3603,20,0,2,1,-0.004167002,20/12/2021 14:49
4020,20,1,4,0,,
2306,20,1,4,1,-0.00569024,20/12/2021 7:18
3175,20,1,5,0,,
2822,20,1,5,1,-0.005243687,27/12/2021 10:26
5623,20,2,6,0,,
9721,20,2,6,1,0.00563959,8/02/2022 15:46
2807,20,2,2,0,,
8201,20,2,2,1,-0.004744835,3/02/2022 7:37
7539,20,3,6,0,,
6112,20,3,6,1,-0.004081949,28/12/2021 14:15
9295,20,3,0,0,,
3980,20,3,0,1,0.005034225,2/12/2021 9:26
2649,20,3,2,0,,
4298,20,3,2,1,0.00446662,3/01/2022 9:42
7056,20,3,1,0,,
3637,20,3,1,1,-0.005399855,29/01/2022 12:37
1644,20,4,8,0,,
2272,20,4,8,1,-0.004328386,13/01/2022 15:33
9249,20,4,7,0,,
1126,20,4,7,1,-0.004547661,31/01/2022 10:10
8237,20,5,5,0,,
5995,20,5,5,1,-0.004736998,13/01/2022 11:53
8888,20,5,1,0,,
8705,20,5,1,1,-0.004070516,19/11/2021 8:10
4668,20,5,4,0,,
8687,20,5,4,1,-0.004095226,11/01/2022 20:00
2445,20,5,7,0,,
1548,20,5,7,1,-0.005635389,6/02/2022 11:42
3207,20,5,0,0,,
6625,20,5,0,1,-0.004147419,17/01/2022 10:50
9189,20,5,8,0,,
7268,20,5,8,1,-0.005118129,6/02/2022 6:46
4595,21,0,4,0,,
2159,21,0,4,1,-0.004317283,7/03/2022 20:08
8724,21,0,7,0,,
6297,21,0,7,1,-0.005695475,3/03/2022 7:07
8145,21,0,5,0,,
8986,21,0,5,1,0.004135125,14/02/2022 10:09
3031,21,0,8,0,,
9330,21,0,8,1,0.004751272,24/01/2022 7:39
6528,21,1,1,0,,
3703,21,1,1,1,-0.005998466,17/02/2022 20:29
2704,21,1,4,0,,
8721,21,1,4,1,-0.004402653,31/01/2022 14:52
2777,21,1,5,0,,
3072,21,1,5,1,0.005509467,19/01/2022 7:51
7909,21,1,0,0,,
3429,21,1,0,1,-0.005987958,12/02/2022 10:47
5076,21,2,7,0,,
9529,21,2,7,1,0.005031966,7/03/2022 20:48
4759,21,2,8,0,,
9749,21,2,8,1,0.00582722,28/01/2022 16:42
1624,21,2,2,0,,
7420,21,2,2,1,0.005737313,18/02/2022 12:42
5463,21,2,6,0,,
1125,21,2,6,1,0.004102537,6/02/2022 7:12
3392,21,4,2,0,,
7741,21,4,2,1,0.004600011,21/03/2022 12:52
7715,21,4,6,0,,
5219,21,4,6,1,-0.004815478,23/01/2022 20:55
1814,21,4,1,0,,
8837,21,4,1,1,-0.005463513,10/03/2022 17:29
6413,21,4,7,0,,
9388,21,4,7,1,-0.004183001,1/03/2022 19:58
2108,21,4,8,0,,
7827,21,4,8,1,0.00484582,4/02/2022 10:06
6126,21,4,0,0,,
4126,21,4,0,1,0.004541903,18/03/2022 12:29
1723,21,4,4,0,,
5547,21,4,4,1,-0.004229571,15/01/2022 12:53
5864,21,4,5,0,,
7748,21,4,5,1,-0.004353184,19/12/2021 14:23
8369,22,0,6,0,,
1398,22,0,6,1,0.005584188,21/03/2022 14:49
7755,22,0,1,0,,
6637,22,0,1,1,-0.005976085,18/03/2022 17:13
1245,22,0,7,0,,
9068,22,0,7,1,0.004065975,4/01/2022 10:45
1568,22,0,4,0,,
4262,22,0,4,1,0.005315586,12/01/2022 14:56
7777,22,0,8,0,,
3850,22,0,8,1,-0.005491384,7/03/2022 14:13
1488,22,0,2,0,,
9163,22,0,2,1,0.005349389,25/02/2022 16:36
1386,22,0,0,0,,
7331,22,0,0,1,-0.004173968,4/02/2022 18:56
3835,22,1,8,0,,
3763,22,1,8,1,-0.004085252,13/01/2022 5:32
5883,22,1,7,0,,
3410,22,1,7,1,-0.004849242,4/03/2022 15:15
8666,22,1,1,0,,
4045,22,1,1,1,0.004772798,10/02/2022 7:56
4341,22,1,0,0,,
2837,22,1,0,1,-0.00522411,8/01/2022 12:18
7208,23,0,6,0,,
6408,23,0,6,1,0.005610036,22/10/2021 15:13
5208,23,0,2,0,,
9191,23,0,2,1,0.004363034,7/10/2021 17:25
8147,23,1,1,0,,
4487,23,1,1,1,-0.004052126,9/09/2021 11:35
5290,23,1,0,0,,
3577,23,1,0,1,0.005015216,21/10/2021 7:14
8477,23,2,1,0,,
1983,23,2,1,1,-0.005681219,18/10/2021 7:56
2616,23,2,5,0,,
1272,23,2,5,1,-0.004644303,6/09/2021 14:06
1444,23,2,0,0,,
8097,23,2,0,1,0.005801623,13/09/2021 6:50
8336,23,2,4,0,,
5863,23,2,4,1,-0.00598456,9/11/2021 7:57
8282,23,3,5,0,,
9185,23,3,5,1,0.005254385,6/11/2021 8:22
7020,23,3,4,0,,
5471,23,3,4,1,0.004852699,2/10/2021 17:03
2656,23,4,8,0,,
8984,23,4,8,1,-0.005548136,24/10/2021 15:31
2752,23,4,7,0,,
7029,23,4,7,1,-0.004366423,28/09/2021 15:05
8979,24,0,5,0,,
1210,24,0,5,1,0.004959229,22/01/2022 18:45
3364,24,0,0,0,,
6140,24,0,0,1,0.004195946,24/01/2022 9:18
8594,24,0,4,0,,
5485,24,0,4,1,-0.005089651,11/12/2021 10:34
7279,24,0,1,0,,
8812,24,0,1,1,-0.005215766,12/01/2022 17:05
3023,24,0,2,0,,
5002,24,0,2,1,0.004650165,14/12/2021 10:14
7115,24,0,6,0,,
5383,24,0,6,1,-0.004810161,21/12/2021 14:10
8800,24,0,2,0,,
7720,24,0,2,1,0.004764247,20/12/2021 7:43
8734,24,1,2,0,,
8200,24,1,2,1,-0.005410762,17/12/2021 17:46
4257,24,1,3,0,,
8408,24,1,3,1,-0.00477668,8/02/2022 17:24
6962,24,2,6,0,,
2201,24,2,6,1,0.004044996,25/01/2022 11:47
2326,24,2,2,0,,
6842,24,2,2,1,0.005160027,20/01/2022 9:45
4325,24,2,2,0,,
5900,24,2,2,1,0.004216358,17/12/2021 17:45
4075,24,2,2,0,,
3366,24,2,2,1,-0.004528218,18/11/2021 13:50
9518,24,3,7,0,,
8884,24,3,7,1,0.00450676,5/12/2021 11:08
3226,24,4,2,0,,
5483,24,4,2,1,0.004248752,8/01/2022 9:14
2628,24,4,0,0,,
7370,24,4,0,1,-0.005888064,29/01/2022 10:20
8608,24,4,2,0,,
4492,24,4,2,1,-0.005287852,14/12/2021 19:42
3249,24,4,8,0,,
9595,24,4,8,1,0.004004131,26/01/2022 10:41
3295,24,4,5,0,,
6946,24,4,5,1,0.004507893,10/02/2022 12:15
5431,24,4,1,0,,
9755,24,4,1,1,0.005050738,13/01/2022 8:39
5063,24,4,4,0,,
4001,24,4,4,1,0.004467389,21/12/2021 8:52
4852,24,4,3,0,,
1952,24,4,3,1,0.004431407,13/01/2022 15:53
