ID,site,tank,pump,error,meter_drift_rates,change_dates
8015,12,7,8,0,,
2111,12,7,8,1,0.010465884,18/02/2022 17:18
5020,12,7,6,0,,
6476,12,7,6,1,-0.009373583,11/03/2022 11:58
9894,12,7,6,0,,
2958,12,7,6,1,0.009433782,8/02/2022 6:15
8314,12,7,6,0,,
8205,12,7,6,1,-0.009820543,1/02/2022 18:47
4293,12,7,6,0,,
5712,12,7,6,1,-0.009522604,17/02/2022 5:51
2692,13,0,7,0,,
9532,13,0,7,1,-0.010819432,25/06/2021 7:33
7481,13,0,8,0,,
1538,13,0,8,1,0.009693616,27/07/2021 17:43
2994,13,0,2,0,,
7138,13,0,2,1,-0.01013218,23/07/2021 20:35
2441,13,0,2,0,,
4349,13,0,2,1,-0.009324835,27/07/2021 20:49
5066,13,0,2,0,,
4720,13,0,2,1,0.010951108,26/07/2021 9:33
9730,13,1,2,0,,
5884,13,1,2,1,0.009291316,25/06/2021 13:28
5976,13,1,2,0,,
1571,13,1,2,1,0.009382985,2/08/2021 16:50
7114,13,1,2,0,,
3489,13,1,2,1,0.009749109,23/07/2021 6:10
3705,13,1,2,0,,
8453,13,1,2,1,-0.010776161,20/06/2021 13:08
4591,13,1,3,0,,
6036,13,1,3,1,0.009061277,4/07/2021 11:49
7637,13,1,2,0,,
1860,13,1,2,1,0.010463134,21/07/2021 9:43
5171,13,2,2,0,,
3043,13,2,2,1,-0.009006298,30/06/2021 8:39
5430,13,2,0,0,,
7807,13,2,0,1,-0.010937217,29/06/2021 11:29
8377,13,2,2,0,,
4367,13,2,2,1,0.009406719,24/06/2021 16:10
3971,13,2,3,0,,
1490,13,2,3,1,-0.009970769,25/06/2021 22:44
1116,13,2,1,0,,
1160,13,2,1,1,0.01039765,17/06/2021 5:28
2214,13,3,1,0,,
5278,13,3,1,1,-0.009138054,3/07/2021 16:53
8987,13,3,0,0,,
2146,13,3,0,1,-0.009720931,30/06/2021 21:34
5127,13,3,2,0,,
7084,13,3,2,1,0.010392725,7/07/2021 12:50
3529,13,3,4,0,,
9549,13,3,4,1,0.010974008,22/07/2021 15:45
7840,13,3,6,0,,
8405,13,3,6,1,-0.009307217,10/06/2021 11:49
4463,13,4,5,0,,
9491,13,4,5,1,0.009015144,9/07/2021 17:53
2853,13,4,0,0,,
8269,13,4,0,1,0.010308402,14/06/2021 13:39
9845,13,4,1,0,,
4662,13,4,1,1,0.009446671,3/08/2021 11:38
7723,13,4,4,0,,
1517,13,4,4,1,-0.010418771,17/06/2021 14:30
2808,13,5,2,0,,
4290,13,5,2,1,-0.009092369,9/07/2021 14:41
7540,13,5,1,0,,
5956,13,5,1,1,-0.01076949,9/06/2021 17:34
8357,13,5,2,0,,
1067,13,5,2,1,-0.010850065,14/07/2021 2:24
7713,13,5,0,0,,
3673,13,5,0,1,0.010479764,9/07/2021 21:06
3370,13,5,2,0,,
2877,13,5,2,1,0.01029108,7/07/2021 18:00
1282,13,5,2,0,,
2736,13,5,2,1,0.010068648,12/06/2021 13:27
5848,14,0,7,0,,
6254,14,0,7,1,0.009599837,23/02/2022 13:59
2668,14,0,3,0,,
7091,14,0,3,1,-0.010877445,15/03/2022 11:44
2839,14,0,8,0,,
7147,14,0,8,1,0.009398825,14/01/2022 4:56
4066,14,0,2,0,,
4261,14,0,2,1,-0.009444533,24/02/2022 19:07
8373,14,1,6,0,,
1845,14,1,6,1,0.009834534,8/03/2022 14:53
6162,14,1,8,0,,
5403,14,1,8,1,-0.010200589,16/03/2022 9:13
3443,14,1,7,0,,
1935,14,1,7,1,-0.009450013,20/12/2021 14:45
1558,14,1,2,0,,
5022,14,1,2,1,0.009034818,9/02/2022 15:42
2277,14,3,0,0,,
2275,14,3,0,1,0.00904156,10/02/2022 15:39
1925,14,3,5,0,,
9319,14,3,5,1,0.010470445,16/03/2022 11:29
5838,14,3,4,0,,
5998,14,3,4,1,0.009781746,30/01/2022 11:57
3087,14,3,1,0,,
4825,14,3,1,1,-0.009556967,8/01/2022 20:15
2286,14,4,1,0,,
3940,14,4,1,1,0.009079354,15/03/2022 10:44
6154,14,4,4,0,,
4085,14,4,4,1,-0.010595943,3/01/2022 11:46
6245,14,4,5,0,,
1145,14,4,5,1,-0.009215859,4/02/2022 12:50
1934,14,4,0,0,,
6553,14,4,0,1,-0.009414031,21/01/2022 18:24
2397,15,0,8,0,,
9808,15,0,8,1,-0.010192676,5/03/2022 15:09
6675,15,0,2,0,,
8035,15,0,2,1,-0.009575848,15/01/2022 14:04
1428,15,0,6,0,,
3628,15,0,6,1,0.009556606,17/03/2022 14:42
3702,15,0,7,0,,
9775,15,0,7,1,-0.010412501,23/02/2022 19:51
6559,15,0,1,0,,
5242,15,0,1,1,0.010141381,13/02/2022 16:01
8155,15,1,1,0,,
5647,15,1,1,1,0.00988279,27/01/2022 14:49
7247,15,1,8,0,,
1035,15,1,8,1,-0.010684976,3/03/2022 15:05
3825,15,1,2,0,,
8497,15,1,2,1,0.009512241,11/03/2022 15:42
6104,15,1,4,0,,
1657,15,1,4,1,-0.009636702,13/02/2022 10:24
4632,15,1,6,0,,
3061,15,1,6,1,-0.009002555,10/03/2022 10:40
7586,15,1,7,0,,
4180,15,1,7,1,0.009294891,2/02/2022 19:33
1854,15,3,2,0,,
2500,15,3,2,1,-0.009144352,16/02/2022 7:51
9090,15,3,6,0,,
9561,15,3,6,1,-0.01078068,5/01/2022 13:24
5629,15,3,8,0,,
4014,15,3,8,1,-0.009415981,17/03/2022 9:34
7574,15,3,7,0,,
2052,15,3,7,1,0.010377757,4/02/2022 14:55
3869,15,3,1,0,,
4866,15,3,1,1,0.009836204,8/03/2022 9:15
7843,16,1,8,0,,
3143,16,1,8,1,-0.00909124,30/01/2022 14:12
7707,16,1,6,0,,
3514,16,1,6,1,-0.010610809,16/02/2022 18:53
9814,16,1,2,0,,
2737,16,1,2,1,0.010962465,10/02/2022 17:58
4268,16,1,7,0,,
6067,16,1,7,1,-0.010793276,15/03/2022 12:38
3611,16,2,2,0,,
6757,16,2,2,1,0.009632495,28/02/2022 5:52
5138,16,2,6,0,,
7294,16,2,6,1,0.0106993,12/03/2022 8:12
9900,16,2,8,0,,
6334,16,2,8,1,0.010991269,13/02/2022 10:58
6582,16,2,7,0,,
2838,16,2,7,1,-0.009050226,6/01/2022 15:45
9761,16,5,0,0,,
2685,16,5,0,1,0.010296777,23/02/2022 18:38
8773,16,5,1,0,,
3919,16,5,1,1,0.009588851,2/03/2022 14:20
5173,17,1,2,0,,
6952,17,1,2,1,-0.009041054,15/03/2022 8:09
7394,17,1,6,0,,
6573,17,1,6,1,-0.009623737,23/03/2022 17:31
6343,17,1,7,0,,
5847,17,1,7,1,-0.010754849,12/01/2022 12:53
2817,17,2,6,0,,
5526,17,2,6,1,0.009979889,3/02/2022 5:45
7623,17,2,4,0,,
5860,17,2,4,1,-0.010276621,3/02/2022 12:07
4104,17,2,5,0,,
9530,17,2,5,1,-0.010471468,14/02/2022 6:22
6857,17,2,2,0,,
7709,17,2,2,1,-0.009310084,5/01/2022 8:40
7264,17,2,0,0,,
2020,17,2,0,1,-0.010834635,11/02/2022 9:46
1567,17,2,7,0,,
2350,17,2,7,1,-0.009741505,3/03/2022 13:42
3268,17,3,5,0,,
6496,17,3,5,1,0.009134396,18/03/2022 7:19
5920,17,3,4,0,,
7573,17,3,4,1,0.010443238,9/02/2022 13:20
2776,17,3,1,0,,
7683,17,3,1,1,-0.010997347,6/03/2022 17:27
9606,17,3,0,0,,
6758,17,3,0,1,-0.009987073,25/01/2022 8:00
2488,18,1,4,0,,
7575,18,1,4,1,0.010940688,20/01/2022 16:17
1955,18,1,2,0,,
6793,18,1,2,1,0.009185277,16/02/2022 14:04
5871,18,1,3,0,,
1501,18,1,3,1,-0.009215996,6/03/2022 13:51
8126,18,1,5,0,,
4097,18,1,5,1,-0.009175055,15/03/2022 14:02
6769,18,1,2,0,,
8722,18,1,2,1,-0.010297919,4/03/2022 12:09
4690,18,4,2,0,,
8960,18,4,2,1,-0.009300877,20/02/2022 13:18
9225,18,4,6,0,,
1179,18,4,6,1,-0.009777008,30/01/2022 10:01
9526,18,4,2,0,,
4949,18,4,2,1,0.010267019,10/03/2022 10:21
5544,18,5,5,0,,
3527,18,5,5,1,0.00900543,20/02/2022 9:43
4545,18,5,2,0,,
5622,18,5,2,1,-0.010503411,24/03/2022 8:49
6910,18,5,4,0,,
5344,18,5,4,1,0.010529193,6/03/2022 13:44
8977,18,5,2,0,,
8565,18,5,2,1,-0.009347072,7/02/2022 9:01
9637,18,6,5,0,,
1041,18,6,5,1,0.010862556,5/01/2022 14:34
5840,18,6,4,0,,
3446,18,6,4,1,-0.010131963,6/02/2022 19:13
5449,18,6,3,0,,
8876,18,6,3,1,0.009210716,12/03/2022 14:31
6222,18,6,2,0,,
3132,18,6,2,1,-0.010716319,19/01/2022 8:07
3695,18,6,6,0,,
6711,18,6,6,1,0.010303373,11/01/2022 10:56
1416,18,6,2,0,,
7601,18,6,2,1,-0.009790465,16/02/2022 21:01
5201,18,7,6,0,,
4864,18,7,6,1,-0.009214746,23/02/2022 15:31
4679,18,7,2,0,,
1655,18,7,2,1,0.010666746,11/02/2022 11:31
4048,18,7,2,0,,
3075,18,7,2,1,0.009305919,21/02/2022 10:10
4716,18,7,2,0,,
2016,18,7,2,1,0.009984672,29/01/2022 8:20
7704,18,7,2,0,,
1243,18,7,2,1,0.010516272,27/01/2022 11:24
1078,18,7,2,0,,
3986,18,7,2,1,-0.01005521,14/03/2022 13:46
6008,19,0,1,0,,
4579,19,0,1,1,0.009275871,30/11/2020 18:25
6707,19,0,0,0,,
1426,19,0,0,1,-0.009550152,27/10/2020 11:39
9776,19,0,4,0,,
8742,19,0,4,1,-0.010283214,13/10/2020 16:03
7526,19,0,5,0,,
9815,19,0,5,1,-0.009353737,8/11/2020 21:09
5572,19,1,8,0,,
9875,19,1,8,1,0.00965767,6/11/2020 6:45
5370,19,1,7,0,,
1187,19,1,7,1,-0.010677812,9/12/2020 15:29
4859,19,1,2,0,,
9356,19,1,2,1,0.009314139,7/10/2020 12:29
8444,19,1,6,0,,
8552,19,1,6,1,0.009115037,12/11/2020 10:39
6339,19,2,5,0,,
3380,19,2,5,1,-0.010342726,14/11/2020 16:21
4862,19,2,1,0,,
6949,19,2,1,1,0.009006003,7/10/2020 8:20
2113,19,2,8,0,,
2097,19,2,8,1,0.009972635,3/12/2020 8:25
3430,19,2,4,0,,
1749,19,2,4,1,-0.010881852,27/10/2020 6:05
1297,19,2,0,0,,
7433,19,2,0,1,0.009632765,21/10/2020 4:14
5932,19,2,7,0,,
1181,19,2,7,1,0.009701097,7/12/2020 17:01
3744,19,3,0,0,,
1941,19,3,0,1,-0.010763181,31/10/2020 19:29
8887,19,3,4,0,,
1915,19,3,4,1,-0.009086584,1/12/2020 19:02
8187,19,3,5,0,,
2343,19,3,5,1,-0.010597993,8/12/2020 8:47
7031,19,3,8,0,,
5721,19,3,8,1,-0.010101801,8/11/2020 12:50
6502,19,3,1,0,,
7120,19,3,1,1,0.010111824,26/10/2020 20:56
4993,19,3,7,0,,
8872,19,3,7,1,0.010928626,10/11/2020 10:47
3435,19,3,2,0,,
7334,19,3,2,1,-0.010080185,26/09/2020 17:24
3441,19,3,6,0,,
1887,19,3,6,1,-0.009377289,7/12/2020 13:40
2530,19,4,2,0,,
7430,19,4,2,1,-0.009841222,30/09/2020 14:27
1495,19,4,6,0,,
8470,19,4,6,1,-0.009806314,30/10/2020 17:09
2545,20,0,5,0,,
9774,20,0,5,1,-0.009574723,10/01/2022 10:33
7134,20,0,2,0,,
3172,20,0,2,1,-0.009841092,30/11/2021 11:24
7388,20,0,0,0,,
3199,20,0,0,1,0.009540821,31/12/2021 8:17
2519,20,0,2,0,,
6111,20,0,2,1,-0.010541169,1/01/2022 14:52
9348,20,0,1,0,,
1913,20,0,1,1,0.009995951,30/01/2022 20:46
6810,20,0,6,0,,
1596,20,0,6,1,-0.010972054,1/02/2022 18:02
9577,20,0,3,0,,
4930,20,0,3,1,0.009876966,16/01/2022 6:30
2627,20,0,2,0,,
3603,20,0,2,1,0.010173881,11/01/2022 10:04
4020,20,1,4,0,,
2306,20,1,4,1,-0.01012674,27/01/2022 16:53
3175,20,1,5,0,,
2822,20,1,5,1,0.010381429,30/11/2021 5:20
5623,20,2,6,0,,
9721,20,2,6,1,-0.009956585,21/12/2021 8:45
2807,20,2,2,0,,
8201,20,2,2,1,-0.010588221,6/02/2022 15:02
7539,20,3,6,0,,
6112,20,3,6,1,-0.009071929,14/12/2021 15:32
9295,20,3,0,0,,
3980,20,3,0,1,0.009811986,9/02/2022 9:39
2649,20,3,2,0,,
4298,20,3,2,1,0.009709511,5/02/2022 16:00
7056,20,3,1,0,,
3637,20,3,1,1,0.010037782,20/01/2022 13:18
1644,20,4,8,0,,
2272,20,4,8,1,-0.009900204,15/12/2021 13:15
9249,20,4,7,0,,
1126,20,4,7,1,0.010888438,25/01/2022 20:31
8237,20,5,5,0,,
5995,20,5,5,1,0.010405874,24/12/2021 17:13
8888,20,5,1,0,,
8705,20,5,1,1,0.009692071,24/11/2021 12:40
4668,20,5,4,0,,
8687,20,5,4,1,0.010514305,18/12/2021 15:44
2445,20,5,7,0,,
1548,20,5,7,1,-0.010201617,5/01/2022 8:18
3207,20,5,0,0,,
6625,20,5,0,1,-0.010700078,12/12/2021 9:36
9189,20,5,8,0,,
7268,20,5,8,1,-0.010412249,25/12/2021 8:53
4595,21,0,4,0,,
2159,21,0,4,1,-0.010481189,24/01/2022 17:10
8724,21,0,7,0,,
6297,21,0,7,1,0.009518358,7/03/2022 7:19
8145,21,0,5,0,,
8986,21,0,5,1,0.010177772,19/03/2022 13:05
3031,21,0,8,0,,
9330,21,0,8,1,0.009525688,23/01/2022 21:53
6528,21,1,1,0,,
3703,21,1,1,1,0.010171699,24/02/2022 11:28
2704,21,1,4,0,,
8721,21,1,4,1,0.009368018,6/02/2022 21:12
2777,21,1,5,0,,
3072,21,1,5,1,-0.010687362,1/02/2022 13:36
7909,21,1,0,0,,
3429,21,1,0,1,-0.009011053,8/01/2022 13:08
5076,21,2,7,0,,
9529,21,2,7,1,0.009867202,17/01/2022 20:18
4759,21,2,8,0,,
9749,21,2,8,1,0.010527228,29/01/2022 16:05
1624,21,2,2,0,,
7420,21,2,2,1,-0.010960493,26/02/2022 8:31
5463,21,2,6,0,,
1125,21,2,6,1,0.010074348,24/03/2022 9:44
3392,21,4,2,0,,
7741,21,4,2,1,0.010738758,22/03/2022 14:22
7715,21,4,6,0,,
5219,21,4,6,1,0.009773311,15/02/2022 16:43
1814,21,4,1,0,,
8837,21,4,1,1,-0.010271186,6/01/2022 7:24
6413,21,4,7,0,,
9388,21,4,7,1,-0.010151535,1/01/2022 11:50
2108,21,4,8,0,,
7827,21,4,8,1,0.010166244,12/02/2022 16:40
6126,21,4,0,0,,
4126,21,4,0,1,-0.010259118,27/01/2022 19:29
1723,21,4,4,0,,
5547,21,4,4,1,-0.010023839,18/02/2022 6:41
5864,21,4,5,0,,
7748,21,4,5,1,-0.009078552,22/12/2021 10:08
8369,22,0,6,0,,
1398,22,0,6,1,-0.010764049,6/01/2022 12:59
7755,22,0,1,0,,
6637,22,0,1,1,-0.010440291,21/01/2022 16:31
1245,22,0,7,0,,
9068,22,0,7,1,-0.009547201,21/02/2022 18:30
1568,22,0,4,0,,
4262,22,0,4,1,-0.009535057,5/03/2022 18:00
7777,22,0,8,0,,
3850,22,0,8,1,-0.010235873,18/02/2022 11:53
1488,22,0,2,0,,
9163,22,0,2,1,-0.009588168,20/03/2022 14:55
1386,22,0,0,0,,
7331,22,0,0,1,0.010191715,16/03/2022 5:56
3835,22,1,8,0,,
3763,22,1,8,1,-0.010649746,14/01/2022 15:10
5883,22,1,7,0,,
3410,22,1,7,1,0.009140443,20/01/2022 5:15
8666,22,1,1,0,,
4045,22,1,1,1,-0.009653774,7/02/2022 20:53
4341,22,1,0,0,,
2837,22,1,0,1,0.009523332,4/03/2022 19:36
7208,23,0,6,0,,
6408,23,0,6,1,0.009160685,4/10/2021 17:25
5208,23,0,2,0,,
9191,23,0,2,1,-0.009211276,8/10/2021 17:01
8147,23,1,1,0,,
4487,23,1,1,1,-0.009443041,9/10/2021 15:14
5290,23,1,0,0,,
3577,23,1,0,1,-0.010181684,2/11/2021 7:33
8477,23,2,1,0,,
1983,23,2,1,1,0.009376189,15/09/2021 13:51
2616,23,2,5,0,,
1272,23,2,5,1,0.010997365,8/10/2021 8:47
1444,23,2,0,0,,
8097,23,2,0,1,0.009990326,9/09/2021 6:27
8336,23,2,4,0,,
5863,23,2,4,1,-0.010084332,11/11/2021 9:06
8282,23,3,5,0,,
9185,23,3,5,1,-0.01056106,1/09/2021 15:10
7020,23,3,4,0,,
5471,23,3,4,1,0.010124798,24/09/2021 11:33
2656,23,4,8,0,,
8984,23,4,8,1,-0.010967687,7/11/2021 6:25
2752,23,4,7,0,,
7029,23,4,7,1,-0.010631079,3/11/2021 13:01
8979,24,0,5,0,,
1210,24,0,5,1,-0.009574973,18/01/2022 7:47
3364,24,0,0,0,,
6140,24,0,0,1,-0.010485766,14/12/2021 9:03
8594,24,0,4,0,,
5485,24,0,4,1,-0.010456234,8/02/2022 17:45
7279,24,0,1,0,,
8812,24,0,1,1,-0.009962778,13/01/2022 10:49
3023,24,0,2,0,,
5002,24,0,2,1,-0.010922925,17/12/2021 14:30
7115,24,0,6,0,,
5383,24,0,6,1,0.010839855,23/01/2022 14:12
8800,24,0,2,0,,
7720,24,0,2,1,0.010227544,30/01/2022 11:14
8734,24,1,2,0,,
8200,24,1,2,1,-0.010393178,27/01/2022 13:41
4257,24,1,3,0,,
8408,24,1,3,1,-0.009559999,23/12/2021 20:06
6962,24,2,6,0,,
2201,24,2,6,1,-0.010252527,6/02/2022 18:11
2326,24,2,2,0,,
6842,24,2,2,1,-0.009500482,15/12/2021 6:56
4325,24,2,2,0,,
5900,24,2,2,1,-0.010978722,27/12/2021 14:10
4075,24,2,2,0,,
3366,24,2,2,1,-0.009290156,8/02/2022 13:30
9518,24,3,7,0,,
8884,24,3,7,1,0.009925904,31/12/2021 17:32
3226,24,4,2,0,,
5483,24,4,2,1,0.010122017,27/01/2022 18:27
2628,24,4,0,0,,
7370,24,4,0,1,-0.009097432,5/01/2022 8:31
8608,24,4,2,0,,
4492,24,4,2,1,-0.010149216,1/01/2022 8:28
3249,24,4,8,0,,
9595,24,4,8,1,-0.009298856,14/12/2021 13:44
3295,24,4,5,0,,
6946,24,4,5,1,-0.01084976,9/01/2022 17:26
5431,24,4,1,0,,
9755,24,4,1,1,-0.010874202,4/12/2021 10:14
5063,24,4,4,0,,
4001,24,4,4,1,-0.009099369,9/01/2022 14:49
4852,24,4,3,0,,
1952,24,4,3,1,0.009019221,1/12/2021 15:21
